"","metadata","Estimate","Std. Error","df","t value","Pr(>|t|)","taxa","sample_type","q_val"
"179","molysis",2.60811572947593,1.26842507867591,20.0000000084092,2.05618429761614,0.0530508232445727,"Actinomyces_sp_HPA0247","Sputum",0.0491334527620098
"180","qiaamp",3.22999567802435,1.26842507867591,20.0000000086664,2.54646153905763,0.0192222341401538,"Actinomyces_sp_HPA0247","Sputum",0.0259440145467515
"181","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Actinomyces_sp_ICM47","BAL",0.348824233491027
"182","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Actinomyces_sp_ICM47","BAL",0.239009580760037
"183","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Actinomyces_sp_ICM47","BAL",0.218700155734056
"184","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Actinomyces_sp_ICM47","BAL",0.0233537115947474
"185","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Actinomyces_sp_ICM47","BAL",0.209790180385769
"186","lypma",0.195215550192033,0.128283577327717,28.9999999998134,1.52175012779173,0.13890206824201,"Actinomyces_sp_ICM47","Nasal",0.1143136733492
"187","benzonase",0.0306352598054112,0.128283577327717,28.9999999998134,0.23880889856345,0.812933356846306,"Actinomyces_sp_ICM47","Nasal",0.358310149765751
"188","host_zero",-0.197400053496425,0.128283577327717,28.9999999998134,-1.53877883364713,0.134699494973997,"Actinomyces_sp_ICM47","Nasal",0.111148111576619
"189","molysis",0.193603980955974,0.128283577327717,28.9999999998134,1.50918757481629,0.142070041595735,"Actinomyces_sp_ICM47","Nasal",0.116155163246882
"190","qiaamp",-0.120123884027517,0.128283577327717,28.9999999998134,-0.936393313390736,0.356803758350481,"Actinomyces_sp_ICM47","Nasal",0.221069800232859
"191","lypma",1.89102127589008,1.50991483239514,20.0000000300731,1.25240260928518,0.224870812417367,"Actinomyces_sp_ICM47","Sputum",0.171184441330896
"192","benzonase",3.22991447611446,1.50991483239514,20.000000030006,2.13913686177313,0.0449436625124347,"Actinomyces_sp_ICM47","Sputum",0.0430466327106938
"193","host_zero",4.25489587380767,1.50991483239514,20.0000000300052,2.81797077723796,0.0106259059805117,"Actinomyces_sp_ICM47","Sputum",0.0175476604581163
"194","molysis",4.34099113855354,1.50991483239515,20.0000000300122,2.87499072491891,0.00936178519406064,"Actinomyces_sp_ICM47","Sputum",0.0156883564501127
"195","qiaamp",4.60039125173968,1.50991483239514,20.0000000297459,3.04678856915538,0.00636736163701443,"Actinomyces_sp_ICM47","Sputum",0.0111180474616669
"196","lypma",-0.0635164576012756,0.906662518172863,18.0234733068969,-0.0700552370128592,0.944921138798126,"Actinomyces_sp_S6_Spd3","BAL",0.397172656807853
"197","benzonase",1.29653176697571,0.870077859567355,18.1749314559445,1.49013304122048,0.153339484439431,"Actinomyces_sp_S6_Spd3","BAL",0.124119152441895
"198","host_zero",1.09656088057828,0.870077859567356,18.1749314565597,1.26030201610181,0.223501974858869,"Actinomyces_sp_S6_Spd3","BAL",0.17055840049207
"199","molysis",0.998807705757234,0.870077859567356,18.1749314560681,1.14795209965909,0.265874336545288,"Actinomyces_sp_S6_Spd3","BAL",0.196410528178979
"200","qiaamp",1.06699426330411,0.870077859567356,18.1749314561567,1.22632043968418,0.235729636869829,"Actinomyces_sp_S6_Spd3","BAL",0.177958873739405
"201","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Actinomyces_sp_S6_Spd3","Nasal",0.00567171215823066
"202","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Actinomyces_sp_S6_Spd3","Nasal",0.294305628039275
"203","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Actinomyces_sp_S6_Spd3","Nasal",0.00567171215823066
"204","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Actinomyces_sp_S6_Spd3","Nasal",0.0277437051830165
"205","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Actinomyces_sp_S6_Spd3","Nasal",0.0430466327106938
"206","lypma",4.33724053018984,1.16300745426466,20.0000000868306,3.72933166875717,0.00132361551976797,"Actinomyces_sp_S6_Spd3","Sputum",0.00494755274554335
"207","benzonase",5.0610363093451,1.16300745426466,20.0000000868306,4.35168002645785,0.000309197262698736,"Actinomyces_sp_S6_Spd3","Sputum",0.00153182851147958
"208","host_zero",5.76416005426457,1.16300745426466,20.0000000866107,4.95625374809753,7.60063910208854e-05,"Actinomyces_sp_S6_Spd3","Sputum",0.000454022870263004
"209","molysis",5.78264443808825,1.16300745426466,20.0000000868295,4.97214735544793,7.32765554583387e-05,"Actinomyces_sp_S6_Spd3","Sputum",0.000439821808585268
"210","qiaamp",6.2020769085457,1.16300745426466,20.0000000868317,5.33279205202268,3.21382187567947e-05,"Actinomyces_sp_S6_Spd3","Sputum",0.000204710811626584
"211","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Actinomyces_sp_oral_taxon_170","BAL",0.348824233491027
"212","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Actinomyces_sp_oral_taxon_170","BAL",0.239009580760037
"213","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Actinomyces_sp_oral_taxon_170","BAL",0.218700155734056
"214","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Actinomyces_sp_oral_taxon_170","BAL",0.0233537115947474
"215","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Actinomyces_sp_oral_taxon_170","BAL",0.209790180385769
"216","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Actinomyces_sp_oral_taxon_170","Nasal",0.00567171215823066
"217","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Actinomyces_sp_oral_taxon_170","Nasal",0.294305628039275
"218","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Actinomyces_sp_oral_taxon_170","Nasal",0.00567171215823066
"219","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Actinomyces_sp_oral_taxon_170","Nasal",0.0277437051830165
"220","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Actinomyces_sp_oral_taxon_170","Nasal",0.0430466327106938
"221","lypma",-1.62142844627283,0.716844300458873,20.0000000128014,-2.26189766067039,0.034996918570759,"Actinomyces_sp_oral_taxon_170","Sputum",0.0382594526026424
"222","benzonase",-1.35341250732523,0.716844300458873,20.0000000129586,-1.88801460297427,0.0736190254321609,"Actinomyces_sp_oral_taxon_170","Sputum",0.0656034951173492
"223","host_zero",3.23253980490344,0.716844300458873,20.0000000137407,4.50940295240431,0.000214031345784774,"Actinomyces_sp_oral_taxon_170","Sputum",0.00111803276271493
"224","molysis",3.17766942873969,0.716844300458873,20.0000000133165,4.4328586091925,0.000255835649763662,"Actinomyces_sp_oral_taxon_170","Sputum",0.00129837756788801
"225","qiaamp",3.35127059572346,0.716844300458873,20.0000000134942,4.67503277012624,0.000145617227869346,"Actinomyces_sp_oral_taxon_170","Sputum",0.000815235240813267
"226","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Actinomyces_sp_oral_taxon_180","BAL",0.348824233491027
"227","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Actinomyces_sp_oral_taxon_180","BAL",0.239009580760037
"228","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Actinomyces_sp_oral_taxon_180","BAL",0.218700155734056
"229","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Actinomyces_sp_oral_taxon_180","BAL",0.0233537115947474
"230","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Actinomyces_sp_oral_taxon_180","BAL",0.209790180385769
"231","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Actinomyces_sp_oral_taxon_180","Nasal",0.00567171215823066
"232","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Actinomyces_sp_oral_taxon_180","Nasal",0.294305628039275
"233","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Actinomyces_sp_oral_taxon_180","Nasal",0.00567171215823066
"234","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Actinomyces_sp_oral_taxon_180","Nasal",0.0277437051830165
"235","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Actinomyces_sp_oral_taxon_180","Nasal",0.0430466327106938
"236","lypma",-0.420664367024716,0.870948612701451,23.9999999998829,-0.482995622118194,0.633475642901443,"Actinomyces_sp_oral_taxon_180","Sputum",0.313091749725383
"237","benzonase",3.61164967202416,0.870948612701451,23.9999999998829,4.14679995966901,0.000363374450575029,"Actinomyces_sp_oral_taxon_180","Sputum",0.0017515787712476
"238","host_zero",4.50179213212949,0.870948612701451,23.9999999998829,5.16883782404351,2.71165646123808e-05,"Actinomyces_sp_oral_taxon_180","Sputum",0.000176322805893701
"239","molysis",4.54474518390528,0.870948612701451,24.0000000000526,5.21815537406816,2.39421986104851e-05,"Actinomyces_sp_oral_taxon_180","Sputum",0.000156496889796582
"240","qiaamp",5.28808768710934,0.870948612701451,23.9999999998829,6.07164143784224,2.85770391090708e-06,"Actinomyces_sp_oral_taxon_180","Sputum",2.18879291232126e-05
"241","lypma",-0.0635164576012771,0.671004273161639,18.2784581005786,-0.0946587974797837,0.925615833410484,"Actinomyces_sp_oral_taxon_181","BAL",0.392581352220337
"242","benzonase",-0.214075787785306,0.641204484347933,18.6610988598107,-0.33386508206194,0.74220393113134,"Actinomyces_sp_oral_taxon_181","BAL",0.348824233491027
"243","host_zero",0.427984178079056,0.641204484347933,18.661098859074,0.667469096873661,0.512642978947893,"Actinomyces_sp_oral_taxon_181","BAL",0.283317781077475
"244","molysis",1.49849340383246,0.641204484347933,18.6610988586184,2.33699769794396,0.0307539283333589,"Actinomyces_sp_oral_taxon_181","BAL",0.0342813269633033
"245","qiaamp",0.683719612246971,0.641204484347933,18.6610988588722,1.06630510069229,0.299887780693001,"Actinomyces_sp_oral_taxon_181","BAL",0.209790180385769
"246","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Actinomyces_sp_oral_taxon_181","Nasal",0.00567171215823066
"247","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Actinomyces_sp_oral_taxon_181","Nasal",0.294305628039275
"248","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Actinomyces_sp_oral_taxon_181","Nasal",0.00567171215823066
"249","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Actinomyces_sp_oral_taxon_181","Nasal",0.0277437051830165
"250","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Actinomyces_sp_oral_taxon_181","Nasal",0.0430466327106938
"251","lypma",4.40751912713933,1.23834200882872,20.0000000593335,3.55920989170686,0.00196595526872141,"Actinomyces_sp_oral_taxon_181","Sputum",0.00567171215823066
"252","benzonase",5.55806486510893,1.23834200882872,20.000000058968,4.48831165016036,0.000224810872629818,"Actinomyces_sp_oral_taxon_181","Sputum",0.00115501091063259
"253","host_zero",6.60567705520929,1.23834200882872,20.0000000584719,5.33429134125655,3.2029089136868e-05,"Actinomyces_sp_oral_taxon_181","Sputum",0.000204710811626584
"254","molysis",6.54096067568062,1.23834200882872,20.0000000587343,5.28203083562299,3.60654809269546e-05,"Actinomyces_sp_oral_taxon_181","Sputum",0.000226263082970734
"255","qiaamp",6.82040197087861,1.23834200882872,20.0000000594652,5.5076884432998,2.16452822645076e-05,"Actinomyces_sp_oral_taxon_181","Sputum",0.000144509599032041
"256","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Actinomyces_sp_oral_taxon_414","BAL",0.348824233491027
"257","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Actinomyces_sp_oral_taxon_414","BAL",0.239009580760037
"258","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Actinomyces_sp_oral_taxon_414","BAL",0.218700155734056
"259","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Actinomyces_sp_oral_taxon_414","BAL",0.0233537115947474
"260","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Actinomyces_sp_oral_taxon_414","BAL",0.209790180385769
"261","lypma",0.18919081265888,0.0576920518748371,24.5343087595638,3.27932196048998,0.00310738621560169,"Actinomyces_sp_oral_taxon_414","Nasal",0.00567171215823066
"262","benzonase",0.0319509713163025,0.0577575884048043,24.7601113929566,0.553190882769696,0.585093529682793,"Actinomyces_sp_oral_taxon_414","Nasal",0.294305628039275
"263","host_zero",-0.196084341985533,0.0577575884048043,24.7601113922353,-3.39495376107537,0.0023165871611227,"Actinomyces_sp_oral_taxon_414","Nasal",0.00567171215823066
"264","molysis",-0.138449272969873,0.0576920518748371,24.5343087595197,-2.39979803925572,0.0243334412259409,"Actinomyces_sp_oral_taxon_414","Nasal",0.0277437051830165
"265","qiaamp",-0.121439595538408,0.0577575884048043,24.760111393067,-2.10257385899282,0.0458402847501558,"Actinomyces_sp_oral_taxon_414","Nasal",0.0430466327106938
"266","lypma",-1.62142844627283,1.11808430903905,20.0000000434401,-1.4501844209462,0.162509552017902,"Actinomyces_sp_oral_taxon_414","Sputum",0.130473871343166
"267","benzonase",-2.70184247518341,1.11808430903905,20.000000043434,-2.41649261450198,0.0253520861237688,"Actinomyces_sp_oral_taxon_414","Sputum",0.0288153356322519
"268","host_zero",0.276566466371627,1.11808430903905,20.0000000436469,0.247357434618974,0.80715317966725,"Actinomyces_sp_oral_taxon_414","Sputum",0.357086968589095
"269","molysis",1.08284406054217,1.11808430903905,20.0000000436469,0.96848158210255,0.344370834045156,"Actinomyces_sp_oral_taxon_414","Sputum",0.218700155734056
"270","qiaamp",-2.32316965706517,1.11808430903905,20.0000000424491,-2.07781259273896,0.0508189263473488,"Actinomyces_sp_oral_taxon_414","Sputum",0.0473120489559237
"271","lypma",-0.0635164576012757,0.225907207085533,18.1271913442622,-0.281161714230866,0.781770556554347,"Actinomyces_sp_oral_taxon_448","BAL",0.348824233491027
"272","benzonase",-0.17920787075431,0.21660753899835,18.3290526752499,-0.827339027916639,0.418686583222923,"Actinomyces_sp_oral_taxon_448","BAL",0.239009580760037
"273","host_zero",-0.206889522567205,0.21660753899835,18.3290526753066,-0.955135373052649,0.351937786642813,"Actinomyces_sp_oral_taxon_448","BAL",0.218700155734056
"274","molysis",-0.56834734260778,0.21660753899835,18.3290526749461,-2.62385762395883,0.0170411633963462,"Actinomyces_sp_oral_taxon_448","BAL",0.0233537115947474
"275","qiaamp",-0.225264527201329,0.21660753899835,18.3290526747348,-1.03996623683096,0.311880397672808,"Actinomyces_sp_oral_taxon_448","BAL",0.209790180385769
"276","lypma",0.193689026310209,0.459704049828152,22.6645513442724,0.421334174416377,0.677480105834433,"Actinomyces_sp_oral_taxon_448","Nasal",0.329364339680963
"277","benzonase",0.0306697175359739,0.459704989719574,22.683885078582,0.0667160857981611,0.947392273424273,"Actinomyces_sp_oral_taxon_448","Nasal",0.397173435965379
"278","host_zero",-0.197365595765862,0.459704989719574,22.6838850590658,-0.429330984391223,0.671732694979045,"Actinomyces_sp_oral_taxon_448","Nasal",0.327479399716008
"279","molysis",-0.142947486621203,0.459704049828152,22.6645513138623,-0.310955465096816,0.758676379992746,"Actinomyces_sp_oral_taxon_448","Nasal",0.348824233491027
"280","qiaamp",0.912655570153739,0.459704989719575,22.6838850423365,1.98530707859071,0.0593301758406828,"Actinomyces_sp_oral_taxon_448","Nasal",0.0540667316683732
"281","lypma",-0.259625280792955,1.13569051761704,20.0000000222932,-0.228605660402723,0.821496672813894,"Actinomyces_sp_oral_taxon_448","Sputum",0.361002013372223
"282","benzonase",-0.85121797708617,1.13569051761704,20.0000000223619,-0.749515791390276,0.462272221511736,"Actinomyces_sp_oral_taxon_448","Sputum",0.260085142541564
"283","host_zero",-0.492501876709682,1.13569051761704,20.0000000222549,-0.433658526746417,0.669178051893763,"Actinomyces_sp_oral_taxon_448","Sputum",0.32680536683806
